icon_name,url,saved_path
orca,https://files.svgcdn.io/noto/orca.svg,animals_icons/orca.svg
otter,https://files.svgcdn.io/twemoji/otter.svg,animals_icons/otter_5.svg
otter,https://files.svgcdn.io/openmoji/otter.svg,animals_icons/otter_6.svg
otter,https://files.svgcdn.io/noto/otter.svg,animals_icons/otter_7.svg
otter,https://files.svgcdn.io/fluent-emoji/otter.svg,animals_icons/otter_8.svg
otter,https://files.svgcdn.io/fluent-emoji-high-contrast/otter.svg,animals_icons/otter_9.svg
otter,https://files.svgcdn.io/fluent-emoji-flat/otter.svg,animals_icons/otter_10.svg
owl,https://files.svgcdn.io/twemoji/owl.svg,animals_icons/owl_5.svg
owl,https://files.svgcdn.io/openmoji/owl.svg,animals_icons/owl_6.svg
owl,https://files.svgcdn.io/noto/owl.svg,animals_icons/owl_7.svg
owl,https://files.svgcdn.io/noto-v1/owl.svg,animals_icons/owl_8.svg
owl,https://files.svgcdn.io/fluent-emoji/owl.svg,animals_icons/owl_9.svg
owl,https://files.svgcdn.io/fluent-emoji-high-contrast/owl.svg,animals_icons/owl_10.svg
owl,https://files.svgcdn.io/fluent-emoji-flat/owl.svg,animals_icons/owl_11.svg
ox,https://files.svgcdn.io/twemoji/ox.svg,animals_icons/ox.svg
ox,https://files.svgcdn.io/streamline-emojis/ox.svg,animals_icons/ox_2.svg
ox,https://files.svgcdn.io/openmoji/ox.svg,animals_icons/ox_3.svg
ox,https://files.svgcdn.io/noto/ox.svg,animals_icons/ox_4.svg
ox,https://files.svgcdn.io/noto-v1/ox.svg,animals_icons/ox_5.svg
ox,https://files.svgcdn.io/fluent-emoji/ox.svg,animals_icons/ox_6.svg
ox,https://files.svgcdn.io/fluent-emoji-high-contrast/ox.svg,animals_icons/ox_7.svg
ox,https://files.svgcdn.io/fluent-emoji-flat/ox.svg,animals_icons/ox_8.svg
oyster,https://files.svgcdn.io/twemoji/oyster.svg,animals_icons/oyster.svg
oyster,https://files.svgcdn.io/noto/oyster.svg,animals_icons/oyster_2.svg
palm-tree,https://files.svgcdn.io/twemoji/palm-tree.svg,animals_icons/palm-tree.svg
palm-tree,https://files.svgcdn.io/streamline-emojis/palm-tree.svg,animals_icons/palm-tree_2.svg
palm-tree,https://files.svgcdn.io/openmoji/palm-tree.svg,animals_icons/palm-tree_3.svg
palm-tree,https://files.svgcdn.io/noto/palm-tree.svg,animals_icons/palm-tree_4.svg
palm-tree,https://files.svgcdn.io/noto-v1/palm-tree.svg,animals_icons/palm-tree_5.svg
palm-tree,https://files.svgcdn.io/fluent-emoji/palm-tree.svg,animals_icons/palm-tree_6.svg
palm-tree,https://files.svgcdn.io/fluent-emoji-high-contrast/palm-tree.svg,animals_icons/palm-tree_7.svg
palm-tree,https://files.svgcdn.io/fluent-emoji-flat/palm-tree.svg,animals_icons/palm-tree_8.svg
panda,https://files.svgcdn.io/twemoji/panda.svg,animals_icons/panda_5.svg
panda,https://files.svgcdn.io/openmoji/panda.svg,animals_icons/panda_6.svg
panda,https://files.svgcdn.io/noto/panda.svg,animals_icons/panda_7.svg
panda,https://files.svgcdn.io/noto-v1/panda.svg,animals_icons/panda_8.svg
panda,https://files.svgcdn.io/fluent-emoji/panda.svg,animals_icons/panda_9.svg
panda,https://files.svgcdn.io/fluent-emoji-high-contrast/panda.svg,animals_icons/panda_10.svg
panda,https://files.svgcdn.io/fluent-emoji-flat/panda.svg,animals_icons/panda_11.svg
panda-face,https://files.svgcdn.io/streamline-emojis/panda-face.svg,animals_icons/panda-face.svg
parrot,https://files.svgcdn.io/twemoji/parrot.svg,animals_icons/parrot.svg
parrot,https://files.svgcdn.io/openmoji/parrot.svg,animals_icons/parrot_2.svg
parrot,https://files.svgcdn.io/noto/parrot.svg,animals_icons/parrot_3.svg
parrot,https://files.svgcdn.io/fluent-emoji/parrot.svg,animals_icons/parrot_4.svg
parrot,https://files.svgcdn.io/fluent-emoji-high-contrast/parrot.svg,animals_icons/parrot_5.svg
parrot,https://files.svgcdn.io/fluent-emoji-flat/parrot.svg,animals_icons/parrot_6.svg
paw-prints,https://files.svgcdn.io/twemoji/paw-prints.svg,animals_icons/paw-prints.svg
paw-prints,https://files.svgcdn.io/streamline-emojis/paw-prints.svg,animals_icons/paw-prints_2.svg
paw-prints,https://files.svgcdn.io/openmoji/paw-prints.svg,animals_icons/paw-prints_3.svg
paw-prints,https://files.svgcdn.io/noto/paw-prints.svg,animals_icons/paw-prints_4.svg
paw-prints,https://files.svgcdn.io/noto-v1/paw-prints.svg,animals_icons/paw-prints_5.svg
paw-prints,https://files.svgcdn.io/fluent-emoji/paw-prints.svg,animals_icons/paw-prints_6.svg
paw-prints,https://files.svgcdn.io/fluent-emoji-high-contrast/paw-prints.svg,animals_icons/paw-prints_7.svg
paw-prints,https://files.svgcdn.io/fluent-emoji-flat/paw-prints.svg,animals_icons/paw-prints_8.svg
peacock,https://files.svgcdn.io/twemoji/peacock.svg,animals_icons/peacock.svg
peacock,https://files.svgcdn.io/openmoji/peacock.svg,animals_icons/peacock_2.svg
peacock,https://files.svgcdn.io/noto/peacock.svg,animals_icons/peacock_3.svg
peacock,https://files.svgcdn.io/fluent-emoji/peacock.svg,animals_icons/peacock_4.svg
peacock,https://files.svgcdn.io/fluent-emoji-high-contrast/peacock.svg,animals_icons/peacock_5.svg
peacock,https://files.svgcdn.io/fluent-emoji-flat/peacock.svg,animals_icons/peacock_6.svg
penguin,https://files.svgcdn.io/twemoji/penguin.svg,animals_icons/penguin.svg
penguin,https://files.svgcdn.io/openmoji/penguin.svg,animals_icons/penguin_2.svg
penguin,https://files.svgcdn.io/noto/penguin.svg,animals_icons/penguin_3.svg
penguin,https://files.svgcdn.io/noto-v1/penguin.svg,animals_icons/penguin_4.svg
penguin,https://files.svgcdn.io/fluent-emoji/penguin.svg,animals_icons/penguin_5.svg
penguin,https://files.svgcdn.io/fluent-emoji-high-contrast/penguin.svg,animals_icons/penguin_6.svg
penguin,https://files.svgcdn.io/fluent-emoji-flat/penguin.svg,animals_icons/penguin_7.svg
penguin-1,https://files.svgcdn.io/streamline-emojis/penguin-1.svg,animals_icons/penguin-1.svg
penguin-2,https://files.svgcdn.io/streamline-emojis/penguin-2.svg,animals_icons/penguin-2.svg
phoenix,https://files.svgcdn.io/openmoji/phoenix.svg,animals_icons/phoenix.svg
phoenix,https://files.svgcdn.io/noto/phoenix.svg,animals_icons/phoenix_2.svg
phoenix-bird,https://files.svgcdn.io/fluent-emoji/phoenix-bird.svg,animals_icons/phoenix-bird.svg
phoenix-bird,https://files.svgcdn.io/fluent-emoji-high-contrast/phoenix-bird.svg,animals_icons/phoenix-bird_2.svg
phoenix-bird,https://files.svgcdn.io/fluent-emoji-flat/phoenix-bird.svg,animals_icons/phoenix-bird_3.svg
pig,https://files.svgcdn.io/twemoji/pig.svg,animals_icons/pig_5.svg
pig,https://files.svgcdn.io/streamline-emojis/pig.svg,animals_icons/pig_6.svg
pig,https://files.svgcdn.io/openmoji/pig.svg,animals_icons/pig_7.svg
pig,https://files.svgcdn.io/noto/pig.svg,animals_icons/pig_8.svg
pig,https://files.svgcdn.io/noto-v1/pig.svg,animals_icons/pig_9.svg
pig,https://files.svgcdn.io/fluent-emoji/pig.svg,animals_icons/pig_10.svg
pig,https://files.svgcdn.io/fluent-emoji-high-contrast/pig.svg,animals_icons/pig_11.svg
pig,https://files.svgcdn.io/fluent-emoji-flat/pig.svg,animals_icons/pig_12.svg
pig-face,https://files.svgcdn.io/twemoji/pig-face.svg,animals_icons/pig-face.svg
pig-face,https://files.svgcdn.io/streamline-emojis/pig-face.svg,animals_icons/pig-face_2.svg
pig-face,https://files.svgcdn.io/openmoji/pig-face.svg,animals_icons/pig-face_3.svg
pig-face,https://files.svgcdn.io/noto/pig-face.svg,animals_icons/pig-face_4.svg
pig-face,https://files.svgcdn.io/noto-v1/pig-face.svg,animals_icons/pig-face_5.svg
pig-face,https://files.svgcdn.io/fluent-emoji/pig-face.svg,animals_icons/pig-face_6.svg
pig-face,https://files.svgcdn.io/fluent-emoji-high-contrast/pig-face.svg,animals_icons/pig-face_7.svg
pig-face,https://files.svgcdn.io/fluent-emoji-flat/pig-face.svg,animals_icons/pig-face_8.svg
pig-nose,https://files.svgcdn.io/twemoji/pig-nose.svg,animals_icons/pig-nose.svg
pig-nose,https://files.svgcdn.io/streamline-emojis/pig-nose.svg,animals_icons/pig-nose_2.svg
pig-nose,https://files.svgcdn.io/openmoji/pig-nose.svg,animals_icons/pig-nose_3.svg
pig-nose,https://files.svgcdn.io/noto/pig-nose.svg,animals_icons/pig-nose_4.svg
pig-nose,https://files.svgcdn.io/noto-v1/pig-nose.svg,animals_icons/pig-nose_5.svg
pig-nose,https://files.svgcdn.io/fluent-emoji/pig-nose.svg,animals_icons/pig-nose_6.svg
pig-nose,https://files.svgcdn.io/fluent-emoji-high-contrast/pig-nose.svg,animals_icons/pig-nose_7.svg
pig-nose,https://files.svgcdn.io/fluent-emoji-flat/pig-nose.svg,animals_icons/pig-nose_8.svg
polar-bear,https://files.svgcdn.io/twemoji/polar-bear.svg,animals_icons/polar-bear.svg
polar-bear,https://files.svgcdn.io/openmoji/polar-bear.svg,animals_icons/polar-bear_2.svg
polar-bear,https://files.svgcdn.io/noto/polar-bear.svg,animals_icons/polar-bear_3.svg
polar-bear,https://files.svgcdn.io/fluent-emoji/polar-bear.svg,animals_icons/polar-bear_4.svg
polar-bear,https://files.svgcdn.io/fluent-emoji-high-contrast/polar-bear.svg,animals_icons/polar-bear_5.svg
polar-bear,https://files.svgcdn.io/fluent-emoji-flat/polar-bear.svg,animals_icons/polar-bear_6.svg
poodle,https://files.svgcdn.io/twemoji/poodle.svg,animals_icons/poodle.svg
poodle,https://files.svgcdn.io/streamline-emojis/poodle.svg,animals_icons/poodle_2.svg
poodle,https://files.svgcdn.io/openmoji/poodle.svg,animals_icons/poodle_3.svg
poodle,https://files.svgcdn.io/noto/poodle.svg,animals_icons/poodle_4.svg
poodle,https://files.svgcdn.io/noto-v1/poodle.svg,animals_icons/poodle_5.svg
poodle,https://files.svgcdn.io/fluent-emoji/poodle.svg,animals_icons/poodle_6.svg
poodle,https://files.svgcdn.io/fluent-emoji-high-contrast/poodle.svg,animals_icons/poodle_7.svg
poodle,https://files.svgcdn.io/fluent-emoji-flat/poodle.svg,animals_icons/poodle_8.svg
potted-plant,https://files.svgcdn.io/twemoji/potted-plant.svg,animals_icons/potted-plant.svg
potted-plant,https://files.svgcdn.io/openmoji/potted-plant.svg,animals_icons/potted-plant_2.svg
potted-plant,https://files.svgcdn.io/noto/potted-plant.svg,animals_icons/potted-plant_3.svg
potted-plant,https://files.svgcdn.io/fluent-emoji/potted-plant.svg,animals_icons/potted-plant_4.svg
potted-plant,https://files.svgcdn.io/fluent-emoji-high-contrast/potted-plant.svg,animals_icons/potted-plant_5.svg
potted-plant,https://files.svgcdn.io/fluent-emoji-flat/potted-plant.svg,animals_icons/potted-plant_6.svg
rabbit,https://files.svgcdn.io/twemoji/rabbit.svg,animals_icons/rabbit_5.svg
rabbit,https://files.svgcdn.io/streamline-emojis/rabbit.svg,animals_icons/rabbit_6.svg
rabbit,https://files.svgcdn.io/openmoji/rabbit.svg,animals_icons/rabbit_7.svg
rabbit,https://files.svgcdn.io/noto/rabbit.svg,animals_icons/rabbit_8.svg
rabbit,https://files.svgcdn.io/noto-v1/rabbit.svg,animals_icons/rabbit_9.svg
rabbit,https://files.svgcdn.io/fluent-emoji/rabbit.svg,animals_icons/rabbit_10.svg
